fecha,hora,indicativo,humedad_media,temperatura_media,anho,mes,dia
2019-01-23,5,102,70.0,3.8,2019,1,23
2019-01-23,6,102,70.0,4.1,2019,1,23
2019-01-23,7,102,69.0,4.4,2019,1,23
2019-01-23,8,102,67.0,5.0,2019,1,23
2019-01-23,9,102,64.0,6.1,2019,1,23
2019-01-23,10,102,60.0,7.4,2019,1,23
2019-01-23,11,102,55.0,8.5,2019,1,23
2019-01-23,12,102,54.0,9.2,2019,1,23
2019-01-23,13,102,54.0,9.2,2019,1,23
2019-01-23,14,102,53.0,9.6,2019,1,23
2019-01-23,15,102,54.0,9.5,2019,1,23
2019-01-23,16,102,55.0,9.1,2019,1,23
2019-01-23,17,102,55.0,9.1,2019,1,23
2019-01-23,18,102,55.0,9.1,2019,1,23
2019-01-23,19,102,55.0,9.1,2019,1,23
2019-01-23,20,102,54.0,9.1,2019,1,23
2019-01-23,21,102,55.0,8.7,2019,1,23
2019-01-23,22,102,56.0,8.5,2019,1,23
2019-01-23,23,102,57.0,8.3,2019,1,23
2019-01-24,0,102,56.0,8.3,2019,1,24
2019-01-24,1,102,59.0,7.3,2019,1,24
2019-01-24,2,102,60.0,7.1,2019,1,24
2019-01-24,3,102,60.0,7.0,2019,1,24
2019-01-24,4,102,62.0,6.7,2019,1,24
2019-01-24,5,102,62.0,7.1,2019,1,24
2019-01-24,6,102,63.0,7.3,2019,1,24
2019-01-24,7,102,63.0,6.8,2019,1,24
2019-01-24,8,102,63.0,6.7,2019,1,24
2019-01-24,9,102,58.0,8.2,2019,1,24
2019-01-24,10,102,54.0,9.4,2019,1,24
2019-01-24,11,102,52.0,9.9,2019,1,24
2019-01-24,12,102,49.0,11.0,2019,1,24
2019-01-24,13,102,46.0,11.2,2019,1,24
2019-01-24,14,102,46.0,11.5,2019,1,24
2019-01-24,15,102,46.0,11.6,2019,1,24
2019-01-24,16,102,49.0,11.2,2019,1,24
2019-01-24,17,102,55.0,10.3,2019,1,24
2019-01-24,18,102,62.0,8.8,2019,1,24
2019-01-24,19,102,64.0,8.1,2019,1,24
2019-01-24,20,102,65.0,7.9,2019,1,24
2019-01-24,21,102,67.0,7.3,2019,1,24
2019-01-24,22,102,66.0,7.3,2019,1,24
2019-01-24,23,102,65.0,7.3,2019,1,24
2019-01-25,0,102,66.0,7.0,2019,1,25
2019-01-25,1,102,68.0,6.6,2019,1,25
2019-01-25,2,102,71.0,5.9,2019,1,25
2019-01-25,3,102,71.0,5.8,2019,1,25
2019-01-25,4,102,72.0,5.6,2019,1,25
2019-01-25,5,102,71.0,5.4,2019,1,25
2019-01-25,6,102,73.0,4.9,2019,1,25
2019-01-25,7,102,67.0,5.5,2019,1,25
2019-01-25,8,102,64.0,6.0,2019,1,25
2019-01-25,9,102,56.0,7.9,2019,1,25
2019-01-25,10,102,49.0,9.4,2019,1,25
2019-01-25,11,102,46.0,10.0,2019,1,25
2019-01-25,12,102,41.0,10.9,2019,1,25
2019-01-25,13,102,41.0,11.0,2019,1,25
2019-01-25,14,102,36.0,11.9,2019,1,25
2019-01-25,15,102,34.0,11.9,2019,1,25
2019-01-25,16,102,33.0,11.6,2019,1,25
2019-01-25,17,102,37.0,10.6,2019,1,25
2019-01-25,18,102,42.0,9.1,2019,1,25
2019-01-25,19,102,47.0,7.7,2019,1,25
2019-01-25,20,102,54.0,6.6,2019,1,25
2019-01-25,21,102,57.0,6.0,2019,1,25
2019-01-25,22,102,57.0,5.5,2019,1,25
2019-01-25,23,102,59.0,4.7,2019,1,25
2019-01-26,0,102,63.0,4.1,2019,1,26
2019-01-26,1,102,67.0,3.2,2019,1,26
2019-01-26,2,102,71.0,2.3,2019,1,26
2019-01-26,3,102,72.0,2.1,2019,1,26
2019-01-26,4,102,74.0,2.0,2019,1,26
2019-01-26,5,102,75.0,1.5,2019,1,26
2019-01-26,6,102,76.0,1.1,2019,1,26
2019-01-26,7,102,78.0,0.4,2019,1,26
2019-01-26,8,102,76.0,0.7,2019,1,26
2019-01-26,9,102,68.0,2.6,2019,1,26
2019-01-26,10,102,61.0,4.3,2019,1,26
2019-01-26,11,102,56.0,6.1,2019,1,26
2019-01-26,12,102,54.0,7.0,2019,1,26
2019-01-26,13,102,49.0,8.1,2019,1,26
2019-01-26,14,102,47.0,9.1,2019,1,26
2019-01-26,15,102,41.0,10.7,2019,1,26
2019-01-26,16,102,44.0,9.9,2019,1,26
2019-01-26,17,102,45.0,9.9,2019,1,26
2019-01-26,18,102,48.0,8.7,2019,1,26
2019-01-26,19,102,52.0,7.7,2019,1,26
2019-01-26,20,102,55.0,6.9,2019,1,26
2019-01-26,21,102,58.0,6.0,2019,1,26
2019-01-26,22,102,61.0,5.3,2019,1,26
2019-01-26,23,102,65.0,4.6,2019,1,26
2019-01-27,0,102,69.0,3.6,2019,1,27
2019-01-27,1,102,71.0,3.4,2019,1,27
2019-01-27,2,102,73.0,3.2,2019,1,27
2019-01-27,3,102,76.0,2.8,2019,1,27
2019-01-27,4,102,78.0,2.1,2019,1,27
2019-01-27,5,102,80.0,1.1,2019,1,27
2019-01-27,6,102,70.0,2.4,2019,1,27
2019-01-27,7,102,63.0,4.0,2019,1,27
2019-01-27,8,102,61.0,5.2,2019,1,27
2019-01-27,9,102,59.0,5.9,2019,1,27
2019-01-27,10,102,55.0,6.3,2019,1,27
2019-01-27,11,102,54.0,5.8,2019,1,27
2019-01-27,12,102,44.0,7.7,2019,1,27
2019-01-27,13,102,32.0,8.3,2019,1,27
2019-01-27,14,102,35.0,8.9,2019,1,27
2019-01-27,15,102,34.0,9.2,2019,1,27
2019-01-27,16,102,34.0,8.5,2019,1,27
2019-01-27,17,102,38.0,7.5,2019,1,27
2019-01-27,18,102,43.0,6.3,2019,1,27
2019-01-27,19,102,47.0,5.8,2019,1,27
2019-01-27,20,102,51.0,5.3,2019,1,27
2019-01-27,21,102,53.0,4.9,2019,1,27
2019-01-27,22,102,55.0,4.1,2019,1,27
2019-01-27,23,102,54.0,3.6,2019,1,27
2019-01-28,0,102,53.0,3.5,2019,1,28
2019-01-28,1,102,54.0,3.1,2019,1,28
2019-01-28,2,102,53.0,2.9,2019,1,28
2019-01-28,3,102,52.0,2.6,2019,1,28
2019-01-28,4,102,49.0,2.8,2019,1,28
2019-01-28,5,102,54.0,2.6,2019,1,28
2019-01-28,6,102,57.0,2.5,2019,1,28
2019-01-28,7,102,58.0,2.0,2019,1,28
2019-01-28,8,102,64.0,1.9,2019,1,28
2019-01-28,9,102,62.0,2.9,2019,1,28
2019-01-28,10,102,60.0,4.4,2019,1,28
2019-01-28,11,102,53.0,7.1,2019,1,28
2019-01-28,12,102,48.0,8.2,2019,1,28
2019-01-28,13,102,43.0,9.5,2019,1,28
2019-01-28,14,102,43.0,10.2,2019,1,28
2019-01-28,15,102,42.0,10.1,2019,1,28
2019-01-28,16,102,41.0,10.0,2019,1,28
2019-01-28,17,102,42.0,9.6,2019,1,28
2019-01-28,18,102,48.0,8.5,2019,1,28
2019-01-28,19,102,56.0,7.6,2019,1,28
2019-01-28,20,102,54.0,7.4,2019,1,28
2019-01-28,21,102,52.0,6.9,2019,1,28
2019-01-28,22,102,50.0,6.2,2019,1,28
2019-01-28,23,102,53.0,5.5,2019,1,28
2019-01-29,0,102,57.0,4.7,2019,1,29
2019-01-29,1,102,61.0,4.0,2019,1,29
2019-01-29,2,102,64.0,3.4,2019,1,29
2019-01-29,3,102,64.0,3.1,2019,1,29
2019-01-29,4,102,62.0,3.1,2019,1,29
2019-01-29,5,102,61.0,3.0,2019,1,29
2019-01-29,6,102,61.0,3.1,2019,1,29
2019-01-29,7,102,64.0,2.6,2019,1,29
2019-01-29,8,102,69.0,2.6,2019,1,29
2019-01-29,9,102,66.0,4.3,2019,1,29
2019-01-29,10,102,67.0,4.1,2019,1,29
2019-01-29,11,102,68.0,4.8,2019,1,29
2019-01-29,12,102,70.0,4.9,2019,1,29
2019-01-29,13,102,60.0,6.9,2019,1,29
2019-01-29,14,102,58.0,7.6,2019,1,29
2019-01-29,15,102,70.0,6.2,2019,1,29
2019-01-29,16,102,67.0,6.8,2019,1,29
2019-01-29,17,102,68.0,6.8,2019,1,29
2019-01-29,18,102,73.0,6.3,2019,1,29
2019-01-29,19,102,70.0,6.5,2019,1,29
2019-01-29,20,102,55.0,7.4,2019,1,29
2019-01-29,21,102,51.0,6.4,2019,1,29
2019-01-29,22,102,51.0,5.5,2019,1,29
2019-01-29,23,102,53.0,4.8,2019,1,29
2019-01-30,0,102,55.0,4.1,2019,1,30
2019-01-30,1,102,54.0,3.7,2019,1,30
2019-01-30,2,102,55.0,3.5,2019,1,30
2019-01-30,3,102,59.0,3.1,2019,1,30
2019-01-30,4,102,59.0,2.9,2019,1,30
2019-01-30,5,102,62.0,2.5,2019,1,30
2019-01-30,6,102,62.0,2.2,2019,1,30
2019-01-30,7,102,62.0,1.9,2019,1,30
2019-01-30,8,102,60.0,2.0,2019,1,30
2019-01-30,9,102,54.0,3.4,2019,1,30
2019-01-30,10,102,50.0,4.2,2019,1,30
2019-01-30,11,102,45.0,4.8,2019,1,30
2019-01-30,12,102,43.0,5.2,2019,1,30
2019-01-30,13,102,39.0,6.0,2019,1,30
2019-01-30,14,102,32.0,7.5,2019,1,30
2019-01-30,15,102,40.0,6.2,2019,1,30
2019-01-30,16,102,41.0,5.8,2019,1,30
2019-01-30,17,102,47.0,5.5,2019,1,30
2019-01-30,18,102,63.0,4.2,2019,1,30
2019-01-30,19,102,83.0,3.1,2019,1,30
2019-01-30,20,102,93.0,2.8,2019,1,30
2019-01-30,21,102,97.0,2.9,2019,1,30
2019-01-30,22,102,98.0,2.9,2019,1,30
2019-01-30,23,102,99.0,3.1,2019,1,30
2019-01-31,0,102,100.0,3.4,2019,1,31
2019-01-31,1,102,100.0,3.8,2019,1,31
2019-01-31,2,102,100.0,4.2,2019,1,31
2019-01-31,3,102,100.0,4.8,2019,1,31
2019-01-31,4,102,98.0,5.3,2019,1,31
2019-01-31,5,102,97.0,6.0,2019,1,31
2019-01-31,6,102,97.0,6.2,2019,1,31
2019-01-31,7,102,95.0,6.3,2019,1,31
2019-01-31,8,102,93.0,6.3,2019,1,31
2019-01-31,9,102,90.0,6.2,2019,1,31
2019-01-31,10,102,91.0,6.4,2019,1,31
2019-01-31,11,102,87.0,7.0,2019,1,31
2019-01-31,12,102,80.0,8.0,2019,1,31
2019-01-31,13,102,82.0,8.1,2019,1,31
2019-01-31,14,102,81.0,8.4,2019,1,31
2019-01-31,15,102,83.0,8.3,2019,1,31
2019-01-31,16,102,84.0,8.2,2019,1,31
2019-01-31,17,102,83.0,8.2,2019,1,31
2019-01-31,18,102,82.0,7.9,2019,1,31
2019-01-31,19,102,86.0,7.6,2019,1,31
2019-01-31,20,102,85.0,7.3,2019,1,31
2019-01-31,21,102,88.0,6.7,2019,1,31
2019-01-31,22,102,98.0,5.9,2019,1,31
2019-01-31,23,102,99.0,5.8,2019,1,31
2019-02-01,0,102,100.0,5.7,2019,2,1
2019-02-01,1,102,100.0,5.8,2019,2,1
2019-02-01,2,102,97.0,6.3,2019,2,1
2019-02-01,3,102,96.0,5.5,2019,2,1
2019-02-01,4,102,94.0,4.5,2019,2,1
2019-02-01,5,102,90.0,3.9,2019,2,1
2019-02-01,6,102,92.0,3.5,2019,2,1
2019-02-01,7,102,92.0,2.9,2019,2,1
2019-02-01,8,102,90.0,2.8,2019,2,1
2019-02-01,9,102,87.0,3.2,2019,2,1
2019-02-01,10,102,85.0,3.4,2019,2,1
2019-02-01,11,102,75.0,4.2,2019,2,1
2019-02-01,12,102,70.0,4.6,2019,2,1
2019-02-01,13,102,68.0,4.8,2019,2,1
2019-02-01,14,102,70.0,4.9,2019,2,1
2019-02-01,15,102,75.0,4.2,2019,2,1
2019-02-01,16,102,85.0,2.6,2019,2,1
2019-02-01,17,102,89.0,1.9,2019,2,1
2019-02-01,18,102,82.0,1.2,2019,2,1
2019-02-01,19,102,85.0,1.1,2019,2,1
2019-02-01,20,102,72.0,1.7,2019,2,1
2019-02-01,21,102,69.0,1.8,2019,2,1
2019-02-01,22,102,65.0,2.0,2019,2,1
2019-02-01,23,102,63.0,1.9,2019,2,1
2019-02-02,0,102,60.0,2.0,2019,2,2
2019-02-02,1,102,59.0,1.9,2019,2,2
2019-02-02,2,102,58.0,2.0,2019,2,2
2019-02-02,3,102,56.0,2.1,2019,2,2
2019-02-02,4,102,58.0,1.7,2019,2,2
2019-02-02,5,102,59.0,1.3,2019,2,2
2019-02-02,6,102,59.0,0.9,2019,2,2
2019-02-02,7,102,58.0,0.5,2019,2,2
2019-02-02,8,102,56.0,0.5,2019,2,2
2019-02-02,9,102,54.0,0.9,2019,2,2
2019-02-02,10,102,47.0,2.9,2019,2,2
2019-02-02,11,102,46.0,3.1,2019,2,2
2019-02-02,12,102,44.0,4.0,2019,2,2
2019-02-02,13,102,41.0,4.6,2019,2,2
2019-02-02,14,102,39.0,4.7,2019,2,2
2019-02-02,15,102,39.0,4.3,2019,2,2
2019-02-02,16,102,55.0,2.3,2019,2,2
2019-02-02,17,102,52.0,1.9,2019,2,2
2019-02-02,18,102,52.0,1.5,2019,2,2
2019-02-02,19,102,54.0,1.1,2019,2,2
2019-02-02,20,102,58.0,0.7,2019,2,2
2019-02-02,21,102,58.0,0.2,2019,2,2
2019-02-02,22,102,56.0,0.2,2019,2,2
2019-02-02,23,102,54.0,0.7,2019,2,2
2019-02-03,0,102,53.0,0.7,2019,2,3
2019-02-03,1,102,49.0,0.7,2019,2,3
2019-02-03,2,102,49.0,0.6,2019,2,3
2019-02-03,3,102,45.0,0.5,2019,2,3
2019-02-03,4,102,47.0,0.2,2019,2,3
2019-02-03,5,102,55.0,-0.5,2019,2,3
2019-02-03,6,102,57.0,-0.7,2019,2,3
2019-02-03,7,102,61.0,-1.3,2019,2,3
2019-02-03,8,102,61.0,-1.0,2019,2,3
2019-02-03,9,102,53.0,1.4,2019,2,3
2019-02-03,10,102,45.0,2.5,2019,2,3
2019-02-03,11,102,38.0,3.2,2019,2,3
2019-02-03,12,102,35.0,4.1,2019,2,3
2019-02-03,13,102,34.0,4.9,2019,2,3
2019-02-03,14,102,36.0,4.7,2019,2,3
2019-02-03,15,102,35.0,5.0,2019,2,3
2019-02-03,16,102,36.0,4.4,2019,2,3
2019-02-03,17,102,39.0,4.1,2019,2,3
2019-02-03,18,102,43.0,3.0,2019,2,3
2019-02-03,19,102,46.0,2.3,2019,2,3
2019-02-03,20,102,51.0,1.2,2019,2,3
2019-02-03,21,102,53.0,0.7,2019,2,3
2019-02-03,22,102,55.0,0.2,2019,2,3
2019-02-03,23,102,57.0,-0.1,2019,2,3
2019-02-04,0,102,60.0,-0.6,2019,2,4
2019-02-04,1,102,61.0,-0.6,2019,2,4
2019-02-04,2,102,67.0,-1.5,2019,2,4
2019-02-04,3,102,70.0,-2.0,2019,2,4
2019-02-04,4,102,71.0,-2.5,2019,2,4
2019-02-04,5,102,70.0,-2.2,2019,2,4
2019-02-04,6,102,72.0,-2.7,2019,2,4
2019-02-04,7,102,72.0,-2.6,2019,2,4
2019-02-04,8,102,71.0,-2.3,2019,2,4
2019-02-04,9,102,65.0,-1.0,2019,2,4
2019-02-04,10,102,58.0,0.6,2019,2,4
2019-02-04,11,102,50.0,2.8,2019,2,4
2019-02-04,12,102,45.0,4.4,2019,2,4
2019-02-04,13,102,39.0,6.5,2019,2,4
2019-02-04,14,102,38.0,7.1,2019,2,4
2019-02-04,15,102,31.0,8.9,2019,2,4
2019-02-04,16,102,32.0,8.5,2019,2,4
2019-02-04,17,102,37.0,7.6,2019,2,4
2019-02-04,18,102,42.0,6.8,2019,2,4
2019-02-04,19,102,48.0,5.9,2019,2,4
2019-02-04,20,102,51.0,4.9,2019,2,4
2019-02-04,21,102,51.0,4.8,2019,2,4
2019-02-04,22,102,54.0,4.3,2019,2,4
2019-02-04,23,102,57.0,3.6,2019,2,4
2019-02-05,0,102,59.0,3.3,2019,2,5
2019-02-05,1,102,63.0,1.7,2019,2,5
2019-02-05,2,102,63.0,1.4,2019,2,5
2019-02-05,3,102,65.0,1.1,2019,2,5
2019-02-05,4,102,63.0,1.5,2019,2,5
2019-02-05,5,102,69.0,0.2,2019,2,5
2019-02-05,6,102,71.0,-0.4,2019,2,5
2019-02-05,7,102,66.0,0.1,2019,2,5
2019-02-05,8,102,61.0,1.3,2019,2,5
2019-02-05,9,102,55.0,3.3,2019,2,5
2019-02-05,10,102,53.0,4.3,2019,2,5
2019-02-05,11,102,42.0,8.6,2019,2,5
2019-02-05,12,102,41.0,9.4,2019,2,5
2019-02-05,13,102,38.0,10.5,2019,2,5
2019-02-05,14,102,38.0,11.4,2019,2,5
2019-02-05,15,102,37.0,12.5,2019,2,5
2019-02-05,16,102,38.0,12.6,2019,2,5
2019-02-05,17,102,42.0,11.5,2019,2,5
2019-02-05,18,102,46.0,10.1,2019,2,5
2019-02-05,19,102,50.0,9.2,2019,2,5
2019-02-05,20,102,53.0,8.6,2019,2,5
2019-02-05,21,102,54.0,8.0,2019,2,5
2019-02-05,22,102,56.0,7.4,2019,2,5
2019-02-05,23,102,62.0,6.4,2019,2,5
2019-02-06,0,102,65.0,5.5,2019,2,6
2019-02-06,1,102,71.0,4.2,2019,2,6
2019-02-06,2,102,74.0,3.5,2019,2,6
2019-02-06,3,102,76.0,3.1,2019,2,6
2019-02-06,4,102,78.0,2.6,2019,2,6
2019-02-06,5,102,79.0,2.1,2019,2,6
2019-02-06,6,102,78.0,1.8,2019,2,6
2019-02-06,7,102,79.0,1.5,2019,2,6
2019-02-06,8,102,76.0,2.1,2019,2,6
2019-02-06,9,102,69.0,4.0,2019,2,6
2019-02-06,10,102,64.0,5.6,2019,2,6
2019-02-06,11,102,60.0,7.1,2019,2,6
2019-02-06,12,102,52.0,9.7,2019,2,6
2019-02-06,13,102,50.0,10.2,2019,2,6
2019-02-06,14,102,46.0,11.5,2019,2,6
2019-02-06,15,102,43.0,12.4,2019,2,6
2019-02-06,16,102,44.0,12.3,2019,2,6
2019-02-06,17,102,45.0,11.7,2019,2,6
2019-02-06,18,102,48.0,10.6,2019,2,6
2019-02-06,19,102,52.0,9.8,2019,2,6
2019-02-06,20,102,55.0,9.1,2019,2,6
2019-02-06,21,102,58.0,8.4,2019,2,6
2019-02-06,22,102,62.0,7.3,2019,2,6
2019-02-06,23,102,66.0,6.0,2019,2,6
2019-02-07,0,102,69.0,5.1,2019,2,7
2019-02-07,1,102,72.0,4.3,2019,2,7
2019-02-07,2,102,74.0,3.8,2019,2,7
2019-02-07,3,102,77.0,3.2,2019,2,7
2019-02-07,4,102,80.0,2.8,2019,2,7
2019-02-07,5,102,82.0,2.2,2019,2,7
2019-02-07,6,102,83.0,1.8,2019,2,7
2019-02-07,7,102,84.0,1.2,2019,2,7
2019-02-07,8,102,83.0,1.4,2019,2,7
2019-02-07,9,102,72.0,3.9,2019,2,7
2019-02-07,10,102,66.0,5.7,2019,2,7
2019-02-07,11,102,62.0,7.2,2019,2,7
2019-02-07,12,102,56.0,9.0,2019,2,7
2019-02-07,13,102,44.0,10.5,2019,2,7
2019-02-07,14,102,41.0,11.6,2019,2,7
2019-02-07,15,102,40.0,12.5,2019,2,7
2019-02-07,16,102,36.0,12.8,2019,2,7
2019-02-07,17,102,39.0,11.8,2019,2,7
2019-02-07,18,102,42.0,10.8,2019,2,7
2019-02-07,19,102,48.0,9.8,2019,2,7
2019-02-07,20,102,52.0,8.9,2019,2,7
2019-02-07,21,102,55.0,8.3,2019,2,7
2019-02-07,22,102,58.0,7.5,2019,2,7
2019-02-07,23,102,61.0,5.9,2019,2,7
2019-02-08,0,102,64.0,4.5,2019,2,8
2019-02-08,1,102,67.0,3.7,2019,2,8
2019-02-08,2,102,68.0,3.0,2019,2,8
2019-02-08,3,102,71.0,2.3,2019,2,8
2019-02-08,4,102,71.0,1.8,2019,2,8
2019-02-08,5,102,76.0,0.9,2019,2,8
2019-02-08,6,102,76.0,1.0,2019,2,8
2019-02-08,7,102,79.0,0.5,2019,2,8
2019-02-08,8,102,76.0,1.2,2019,2,8
2019-02-08,9,102,66.0,3.7,2019,2,8
2019-02-08,10,102,60.0,5.8,2019,2,8
2019-02-08,11,102,62.0,5.7,2019,2,8
2019-02-08,12,102,57.0,8.0,2019,2,8
2019-02-08,13,102,55.0,9.2,2019,2,8
2019-02-08,14,102,51.0,10.5,2019,2,8
2019-02-08,15,102,43.0,11.4,2019,2,8
2019-02-08,16,102,39.0,11.6,2019,2,8
2019-02-08,17,102,34.0,11.1,2019,2,8
2019-02-08,18,102,37.0,9.9,2019,2,8
2019-02-08,19,102,42.0,8.8,2019,2,8
2019-02-08,20,102,48.0,7.8,2019,2,8
2019-02-08,21,102,53.0,6.9,2019,2,8
2019-02-08,22,102,61.0,6.0,2019,2,8
2019-02-08,23,102,60.0,6.0,2019,2,8
2019-02-09,0,102,64.0,5.3,2019,2,9
2019-02-09,1,102,67.0,4.7,2019,2,9
2019-02-09,2,102,69.0,3.8,2019,2,9
2019-02-09,3,102,75.0,2.4,2019,2,9
2019-02-09,4,102,83.0,1.5,2019,2,9
2019-02-09,5,102,92.0,0.8,2019,2,9
2019-02-09,6,102,92.0,0.7,2019,2,9
2019-02-09,7,102,87.0,0.3,2019,2,9
2019-02-09,8,102,99.0,-0.3,2019,2,9
2019-02-09,9,102,98.0,-0.1,2019,2,9
2019-02-09,10,102,95.0,0.0,2019,2,9
2019-02-09,11,102,96.0,0.7,2019,2,9
2019-02-09,12,102,85.0,3.3,2019,2,9
2019-02-09,13,102,74.0,5.4,2019,2,9
2019-02-09,14,102,65.0,7.2,2019,2,9
2019-02-09,15,102,57.0,8.8,2019,2,9
2019-02-09,16,102,55.0,9.0,2019,2,9
2019-02-09,17,102,55.0,8.4,2019,2,9
2019-02-09,18,102,60.0,7.8,2019,2,9
2019-02-09,19,102,65.0,7.1,2019,2,9
2019-02-09,20,102,68.0,6.4,2019,2,9
2019-02-09,21,102,74.0,5.7,2019,2,9
2019-02-09,22,102,75.0,5.2,2019,2,9
2019-02-09,23,102,80.0,4.4,2019,2,9
2019-02-10,0,102,84.0,3.7,2019,2,10
2019-02-10,1,102,86.0,3.4,2019,2,10
2019-02-10,2,102,88.0,2.9,2019,2,10
2019-02-10,3,102,93.0,2.0,2019,2,10
2019-02-10,4,102,94.0,2.0,2019,2,10
2019-02-10,5,102,92.0,2.3,2019,2,10
2019-02-10,6,102,92.0,2.4,2019,2,10
2019-02-10,7,102,93.0,2.5,2019,2,10
2019-02-10,8,102,93.0,2.9,2019,2,10
2019-02-10,9,102,89.0,3.7,2019,2,10
2019-02-10,10,102,83.0,5.0,2019,2,10
2019-02-10,11,102,81.0,5.7,2019,2,10
2019-02-10,12,102,82.0,5.9,2019,2,10
2019-02-10,13,102,78.0,6.8,2019,2,10
2019-02-10,14,102,74.0,7.8,2019,2,10
2019-02-10,15,102,77.0,7.5,2019,2,10
2019-02-10,16,102,79.0,7.5,2019,2,10
2019-02-10,17,102,80.0,7.7,2019,2,10
2019-02-10,18,102,83.0,7.3,2019,2,10
2019-02-10,19,102,86.0,6.8,2019,2,10
2019-02-10,20,102,89.0,6.6,2019,2,10
2019-02-10,21,102,90.0,6.7,2019,2,10
2019-02-10,22,102,92.0,6.6,2019,2,10
2019-02-10,23,102,92.0,6.5,2019,2,10
2019-02-11,0,102,90.0,6.6,2019,2,11
2019-02-11,1,102,77.0,7.0,2019,2,11
2019-02-11,2,102,66.0,6.8,2019,2,11
2019-02-11,3,102,59.0,6.0,2019,2,11
2019-02-11,4,102,59.0,5.3,2019,2,11
2019-02-11,5,102,63.0,4.6,2019,2,11
2019-02-11,6,102,79.0,3.7,2019,2,11
2019-02-11,7,102,79.0,3.2,2019,2,11
2019-02-11,8,102,72.0,3.0,2019,2,11
2019-02-11,9,102,69.0,3.7,2019,2,11
2019-02-11,10,102,66.0,4.5,2019,2,11
2019-02-11,11,102,57.0,6.1,2019,2,11
2019-02-11,12,102,44.0,8.0,2019,2,11
2019-02-11,13,102,37.0,8.8,2019,2,11
2019-02-11,14,102,31.0,9.9,2019,2,11
2019-02-11,15,102,32.0,10.2,2019,2,11
2019-02-11,16,102,35.0,9.9,2019,2,11
2019-02-11,17,102,36.0,9.5,2019,2,11
2019-02-11,18,102,36.0,8.5,2019,2,11
2019-02-11,19,102,43.0,7.3,2019,2,11
2019-02-11,20,102,48.0,6.4,2019,2,11
2019-02-11,21,102,52.0,5.0,2019,2,11
2019-02-11,22,102,57.0,3.7,2019,2,11
2019-02-11,23,102,59.0,3.2,2019,2,11
2019-02-12,0,102,62.0,2.7,2019,2,12
2019-02-12,1,102,65.0,2.3,2019,2,12
2019-02-12,2,102,68.0,1.7,2019,2,12
2019-02-12,3,102,69.0,1.3,2019,2,12
2019-02-12,4,102,71.0,1.0,2019,2,12
2019-02-12,5,102,72.0,0.6,2019,2,12
2019-02-12,6,102,73.0,0.2,2019,2,12
2019-02-12,7,102,75.0,-0.3,2019,2,12
2019-02-12,8,102,75.0,-0.3,2019,2,12
2019-02-12,9,102,68.0,0.9,2019,2,12
2019-02-12,10,102,62.0,2.3,2019,2,12
2019-02-12,11,102,55.0,4.2,2019,2,12
2019-02-12,12,102,46.0,7.4,2019,2,12
2019-02-12,13,102,43.0,8.5,2019,2,12
2019-02-12,14,102,37.0,9.7,2019,2,12
2019-02-12,15,102,34.0,11.1,2019,2,12
2019-02-12,16,102,37.0,10.5,2019,2,12
2019-02-12,17,102,37.0,10.5,2019,2,12
2019-02-12,18,102,39.0,9.9,2019,2,12
2019-02-12,19,102,39.0,8.9,2019,2,12
2019-02-12,20,102,39.0,8.2,2019,2,12
2019-02-12,21,102,42.0,7.5,2019,2,12
2019-02-12,22,102,45.0,6.6,2019,2,12
2019-02-12,23,102,50.0,5.4,2019,2,12
2019-02-13,0,102,53.0,4.5,2019,2,13
2019-02-13,1,102,55.0,3.8,2019,2,13
2019-02-13,2,102,57.0,3.4,2019,2,13
2019-02-13,3,102,60.0,2.6,2019,2,13
2019-02-13,4,102,62.0,2.0,2019,2,13
2019-02-13,5,102,64.0,1.4,2019,2,13
2019-02-13,6,102,65.0,0.9,2019,2,13
2019-02-13,7,102,66.0,1.0,2019,2,13
2019-02-13,8,102,63.0,2.0,2019,2,13
2019-02-13,9,102,60.0,3.1,2019,2,13
2019-02-13,10,102,56.0,4.7,2019,2,13
2019-02-13,11,102,52.0,6.9,2019,2,13
2019-02-13,12,102,47.0,8.9,2019,2,13
2019-02-13,13,102,43.0,10.1,2019,2,13
2019-02-13,14,102,41.0,10.8,2019,2,13
2019-02-13,15,102,39.0,11.5,2019,2,13
2019-02-13,16,102,37.0,12.2,2019,2,13
2019-02-13,17,102,35.0,12.2,2019,2,13
2019-02-13,18,102,37.0,11.7,2019,2,13
2019-02-13,19,102,40.0,10.9,2019,2,13
2019-02-13,20,102,42.0,10.3,2019,2,13
2019-02-13,21,102,47.0,8.9,2019,2,13
2019-02-13,22,102,47.0,8.2,2019,2,13
2019-02-13,23,102,39.0,7.0,2019,2,13
2019-02-14,0,102,40.0,6.2,2019,2,14
2019-02-14,1,102,44.0,5.5,2019,2,14
2019-02-14,2,102,55.0,3.8,2019,2,14
2019-02-14,3,102,58.0,2.6,2019,2,14
2019-02-14,4,102,62.0,1.7,2019,2,14
2019-02-14,5,102,61.0,1.3,2019,2,14
2019-02-14,6,102,60.0,1.2,2019,2,14
2019-02-14,7,102,59.0,1.0,2019,2,14
2019-02-14,8,102,61.0,1.4,2019,2,14
2019-02-14,9,102,61.0,2.4,2019,2,14
2019-02-14,10,102,56.0,3.7,2019,2,14
2019-02-14,11,102,48.0,5.0,2019,2,14
2019-02-14,12,102,44.0,6.0,2019,2,14
